public_owner_id,voice_id,date_unix,name,accent,gender,age,descriptive,use_case,category,language,description,preview_url,usage_character_count_1_y,usage_character_count_7_d,play_api_usage_character_count_1_y,cloned_by_count,rate,free_users_allowed,live_moderation_enabled,featured,notice_period,instagram_username,twitter_username,youtube_username,tiktok_username,image_url
ebc55c5eda1b3218f480f9221fddc482683561ded4c8ef3bd737eadd4cb1b786,VvK0we6wSgt5e8PfGgaR,1699377051,Arthur - calm & deep,american,male,old,calm,,generated,,"Old American, slightly deep male voice with a heavenly tone. Best for any type of narration and voiceover. Ex: Audiobook narration, trailer narration, emulating a godlike voice.",https://storage.googleapis.com/eleven-public-prod/9Dv3jzCkGMNqEr6RT7qtT9CsIgv1/voices/VvK0we6wSgt5e8PfGgaR/bde509e3-d2af-470b-95a9-b2691403183a.mp3,4574699,87600,0,1024,1.0,True,False,False,,,,,,
5d30d4a2ec6598900481a1f72bab23755468fd157c39bf18814bab6fb2f50c59,ydQUOZceedf5vV7LbD2O,1699183029,Grizzly,american,male,old,raspy,characters_animation,generated,,Old American man with a Strong and gruff voice. Great for Characters and Animation.,https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/ydQUOZceedf5vV7LbD2O/2558fef0-a8af-4f69-9921-043fe8743f36.mp3,23645632,281825,0,2898,1.0,True,False,False,,,,,,
2ee40b08feb5b536baa392b1efc25f1cbbf432099b40982407990f4aa0dfe8a7,bVjzXaCPiwtzdhYowm3M,1698711814,Walter - Intelligent and Resolute,american,male,old,intense,characters_animation,generated,,An old American mature male with a steely voice for an intense character.,https://storage.googleapis.com/eleven-public-prod/LnbN2Mb8f5YgnEELsJLSFpjKUvW2/voices/bVjzXaCPiwtzdhYowm3M/636847be-8405-4fee-887b-b3a7f722f535.mp3,2771761,133298,0,1195,1.0,True,False,False,,,,,,
5d30d4a2ec6598900481a1f72bab23755468fd157c39bf18814bab6fb2f50c59,9Ge5C6AGqeBJhgcIL9xA,1698465948,Professor Malcolm,american,male,old,wise,informative_educational,generated,,"Old American man with a typical professor voice, devoid of strong emotion, but strong on knowledge and wisdom. Great for educational and informative contents.",https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/9Ge5C6AGqeBJhgcIL9xA/605c77ae-18b9-466c-9af1-61934f2dfd88.mp3,1130251,10409,0,430,1.0,True,False,False,,,,,,
379475b3a7fb2bbd16c01afba4f8f69730d9d3bd57f690877204041dcd1de9c2,kNFIW9qx4bc52l68dW7C,1697293770,Theodore - Authoritative and deep,american,male,old,deep,entertainment_tv,generated,,Old American man with an authoritative and deep voice. Great for audiobooks or news.,https://storage.googleapis.com/eleven-public-prod/ZzIzVo9ATCeBEsjfTWa17GTKTtn1/voices/kNFIW9qx4bc52l68dW7C/b1b27140-8413-4b40-ba66-bf2a987b3525.mp3,10315356,511436,64891,2872,1.0,True,False,False,,,,,,
379475b3a7fb2bbd16c01afba4f8f69730d9d3bd57f690877204041dcd1de9c2,sYBdD7D45WVuEZmG8UeB,1697293618,Howard - American Radio Voice,american,male,old,modulated,advertisement,generated,,Middle aged American male voice perfect for radio and promos.,https://storage.googleapis.com/eleven-public-prod/ZzIzVo9ATCeBEsjfTWa17GTKTtn1/voices/sYBdD7D45WVuEZmG8UeB/1647a8b9-c022-4e02-af56-086d5d2e7efa.mp3,3050352,80553,0,990,1.0,True,False,False,,,,,,
8305443ce50a5dba3fcb6735634e88257c3b6365fb539fe4389b842565c2c53f,5jnKgZe6Wrwtu8MwKtnF,1697133352,Gerhard Bakker,american,male,old,confident,,generated,,An old American male voice steeped in years of wisdom and weathered integrity.  Ideal for narratives needing both authority and depth.,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/5jnKgZe6Wrwtu8MwKtnF/ede94185-f174-45c7-9016-f54190a536eb.mp3,210702,1259,0,117,1.0,True,False,False,,,,,,
db625cdfba84bdfacb9b475b294868553f449951304c08e08f4f342a762c1eda,miY0eVT1k6n2tfhwgYHL,1696829476,Mike - Deep Voice ,american,male,old,deep,,generated,,An Old American Deep Male Voice. Great for narrators.,https://storage.googleapis.com/eleven-public-prod/Hs0xfKcvKQcbMthORaeMjW3c5XT2/voices/miY0eVT1k6n2tfhwgYHL/b5a22a4a-6a6c-46a3-b3e8-c3d6adb06612.mp3,286758,17442,0,99,1.0,True,False,False,,,,,,
8305443ce50a5dba3fcb6735634e88257c3b6365fb539fe4389b842565c2c53f,UKVKci2XWXibV425v3WJ,1696671328,Robert - Generic,american,male,old,neutral,advertisement,generated,,Old American man with a Neutral and straightforward voice. Pleasant for ads.,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/UKVKci2XWXibV425v3WJ/8ec8429f-4897-4ac6-986d-31c5d8f2b48a.mp3,1710544,6543,0,826,1.0,True,False,False,,,,,,
8305443ce50a5dba3fcb6735634e88257c3b6365fb539fe4389b842565c2c53f,00OKa5bDQwcSeSFLOWoZ,1695655465,"Manohar - Gruff, Seasoned, and Wise",american,male,old,wise,,generated,,Old American man with A deep and heavy voice with wisdom behind it. Great for storytelling.,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/00OKa5bDQwcSeSFLOWoZ/d11f8457-1d7e-4517-ad81-1be69ffcc811.mp3,704333,50423,0,185,1.0,True,False,False,,,,,,
5a26d0f82c5c0f975d292307d2fad8c0b005dca134b24174facf2cf3ffbd59b7,UfRBwSJrgjDtzrEf8P2s,1695080673,Twilight Zone Guy,american,male,old,,,generated,,TV narrator voice from the 1950s.  ,https://storage.googleapis.com/eleven-public-prod/FybV0NppK1S5w80WwJfThGTcEGF2/voices/UfRBwSJrgjDtzrEf8P2s/5939d823-1ffd-4526-ac6d-43d05b39d50f.mp3,1623791,154876,0,515,1.0,True,False,False,,,,,,
9746ac6051061c55717b8cb6c6b39ffca3ad55caca786ab26fa7e61462fe6465,0HpbeTZr9DdE1r0eGVn1,1694887172,Bryan,american,male,old,confident,conversational,generated,,"An old American man with a conversational tone, but could be useful for non-fiction content.",https://storage.googleapis.com/eleven-public-prod/Y3yb5Fdg8aVDi9n3MLjYB1v0tMF2/voices/0HpbeTZr9DdE1r0eGVn1/4c4cd4a7-c2ea-45d3-b402-55fc875240e0.mp3,12747943,132872,0,846,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,pR27WPYvex77ewZOYyy0,1694747761,Andrew - Old slow voice,american,male,old,calm,,generated,,Old british man. A deep voice that makes for good storytelling and narration.,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/pR27WPYvex77ewZOYyy0/533f49d1-75dd-4bb9-82b3-ec392d25494d.mp3,5330851,78413,0,679,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,ujQHYmRqdrO1xbZlxbbq,1694747751,Carl - Big Voice,american,male,old,modulated,narrative_story,generated,,"Old American man. Has a smooth tone, which works well for reading audiobooks.",https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/ujQHYmRqdrO1xbZlxbbq/a8357e1f-b7bd-4d32-96ff-ab8c8971af17.mp3,20615070,344523,0,1579,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,V9yd7u6pgrdk1eUUxB0a,1694747739,Rafael - Deep AND clear Voice,american,male,old,mature,narrative_story,generated,,"Old American man, with a splendid accent. Perfect for audiobooks and narrations.",https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/V9yd7u6pgrdk1eUUxB0a/ad545b28-73a4-4252-b623-bc8f17729af5.mp3,15883271,300441,0,5252,1.0,True,False,False,,,,,,
d610664707d926b9dea60906f1c58af3ac316c6cfd8d8fade5d9f91d3321c125,rzqEwnYlzz3S6GU9GzP5,1694599271,Grandpa Slow Reading,american,male,old,deep,,generated,,"Old american man. Has a deep voice, which makes for a good storyteller.",https://storage.googleapis.com/eleven-public-prod/AkW8pGYJGCdggKOLaVgBcwffGLV2/voices/rzqEwnYlzz3S6GU9GzP5/be81219d-791f-4794-a71b-8d975ec0c5df.mp3,18569780,828318,0,3810,1.0,True,False,False,,,,,,
0dcdc688f3ee9e02743a0de28d6769c35039a78733c36aafc328b792d406b726,uzHr86xKcxF5aXN7wzBi,1694409071,JimBob ,american,male,old,wise,,generated,,Old Southern Steady,https://storage.googleapis.com/eleven-public-prod/Xsdels7UdjYvG9pjw1AODwk9kQ93/voices/uzHr86xKcxF5aXN7wzBi/adfbc3c5-95f6-45cf-bc17-d09abffdc049.mp3,1890801,19135,149058,491,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,OlAvmFxyQjYzYXM4Fsyd,1694282762,Morgan - Deep voice,american,male,old,deep,,generated,,Old American man with a deep voice good for Stprytellers.,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/OlAvmFxyQjYzYXM4Fsyd/c870e3f6-a4b5-4d87-9173-7b30f4ce749d.mp3,1069299,78663,0,471,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,Z7jNXfWUXoKWeiu4ofu5,1694145241, Steve - wise teacher,american,male,old,mature,informative_educational,generated,,An old American confident male voice. Great for Education ,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/Z7jNXfWUXoKWeiu4ofu5/4f8e3d31-9ac1-4dc1-a8b1-42a01fc036ec.mp3,2741112,26076,0,805,1.0,True,False,False,,,,,,
410e4777a4b0a9361e871f17774572072bfc2dc19e0b9b8820c2942794435f3e,qK2TsfP2xfTaa6A61YKz,1694074393,James - Mysterious Intriguing,american,male,old,deep,,generated,,Old British man. Voice perfect for narrating deeply inspirational stories.,https://storage.googleapis.com/eleven-public-prod/ikNVj8ML3Lgb9KGOLP3VLBt2lC13/voices/qK2TsfP2xfTaa6A61YKz/c73e382a-d304-4b8b-9271-f059727e7e92.mp3,7490681,280223,0,1857,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,UZiH4kkYAsqsccr2f3QZ,1694033494,Andrew Radio,american,male,old,pleasant,entertainment_tv,generated,,Old American male with a pleasant voice great for Tv and radio contents.,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/UZiH4kkYAsqsccr2f3QZ/fcc0b988-4c19-4780-9c50-43d7ed34edb0.mp3,832113,22286,0,346,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,DATmubGSst6fXALPucOB,1694033476,Bruce Actor,american,male,old,soft,characters_animation,generated,,Old American man. A deep and Slow Voice perfect for a good character.,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/DATmubGSst6fXALPucOB/6b36cb6c-fd90-4b7f-9e04-0413f5376968.mp3,4288708,119711,0,2090,1.0,True,False,False,,,,,,
77262ff9fb59a6d22f7483b93e3cf2bf01c5def3798616fb3849aa686c477a2f,sXCn25Rrzoc8Z3JbSCjC,1694018850,Kenneth - calm newcaster,american,male,old,calm,entertainment_tv,generated,,An old American male with a calm voice Great for news broadcasting,https://storage.googleapis.com/eleven-public-prod/GcN1ozyMluNskyp7uxVv4wEtZ252/voices/sXCn25Rrzoc8Z3JbSCjC/aec56028-606e-43a0-95f6-56254a9b23fe.mp3,2574999,99642,0,940,1.0,True,False,False,,,,,,
40a5cac4374619e3e3663d795d11eab648200be18ba0b2dae7580aa6b5036f8a,CEdUxVBCJstwrarkYX3D,1693935694,Halbert,american,male,old,,,generated,,,https://storage.googleapis.com/eleven-public-prod/LSkcDmQyupUSH5zFvxIj0G5zUe03/voices/CEdUxVBCJstwrarkYX3D/6a3c62d7-b785-47c5-bca0-baa0ddd1597a.mp3,276508,8917,0,56,1.0,True,False,False,,,,,,
81c9f4ed9fb5f51c5c8806c9e8853e7092e2e02ac37c4d699ec977cdcf02881b,SnalR9nLJ998YxJSl3Fq,1693855579,Kalın,american,male,old,,,generated,,,https://storage.googleapis.com/eleven-public-prod/VzT0xY2IgKUAiUm3WvEgWiTQKI63/voices/SnalR9nLJ998YxJSl3Fq/c59c5ad9-131b-43b6-a059-55aac241b79d.mp3,992622,16018,0,353,1.0,True,False,False,,,,,,
61e811d10663eb0c59eb677da772d8718952f98906e2e38f93673ff0a4483b18,yep09fcYbT9mPSQ1lwlh,1693251872,Marcus,american,male,old,professional,characters_animation,generated,,An old-fashioned voice with a good tone.,https://storage.googleapis.com/eleven-public-prod/BY2HF0FXFZgUc02SoE03q725DZs1/voices/yep09fcYbT9mPSQ1lwlh/c0750eff-cd9f-4e49-86cf-40109e11d686.mp3,119947165,5992826,0,24568,1.0,True,False,False,,,,,,
674a094b7bededa08df1c6f5c268d0aadb13293d5edda5ded703ee73c3d9b411,UYIZktGPTicmE1J5oG3K,1692877803,Daryl,american,male,old,deep,entertainment_tv,generated,,"A deep, calm, and full voice. Could be good for an epic movie narrator. ",https://storage.googleapis.com/eleven-public-prod/ioR3rLfCPrVJZzjTY8Y1PtkLvLk1/voices/UYIZktGPTicmE1J5oG3K/435fd546-2b15-409e-9dc3-31b1e29d9d45.mp3,33951485,751338,0,8633,1.0,True,False,False,,,,,,
5d30d4a2ec6598900481a1f72bab23755468fd157c39bf18814bab6fb2f50c59,O0EYpE0W5k1lVC3Rc8EH,1692755103,James - School Teacher,american,male,old,,,generated,,,https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/O0EYpE0W5k1lVC3Rc8EH/777aaa1e-d147-45d1-8b96-d366e4b5026a.mp3,395544,31194,0,109,1.0,True,False,False,,,,,,
5d30d4a2ec6598900481a1f72bab23755468fd157c39bf18814bab6fb2f50c59,FhoBN5AQXvK5vUxulkwL,1692753779,Adam  - Newscaster,american,male,old,formal,,generated,,"A very traditional deep and cinematic voice. A bit monotone, but confident.",https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/FhoBN5AQXvK5vUxulkwL/81a051c0-8f4c-4fff-9623-5bc006a6c0a2.mp3,15351887,728499,2334,6542,1.0,True,False,False,,,,,,
4e7d3b537adce536cb5b36f27c28722fab6bfa49777ab7ebb292cb5681763216,RDyiFZuu532tMhDgez31,1692715587,Harrison - Deep and Cinematic,american,male,old,confident,advertisement,generated,,"A timbre reminiscent of seasoned oak and a cadence that suggests wisdom with every syllable. Harrison's voice is like the rumble of distant thunder. His voice holds gravitas making him perfect for narrating epic movie trailers, stirring documentaries and impactful advertisements.",https://storage.googleapis.com/eleven-public-prod/Ma0f0zw9rKhbQ6LWZ0vMZma18lW2/voices/RDyiFZuu532tMhDgez31/e3ebb840-bf31-4fc7-b362-b8dcc898b71e.mp3,171087675,4736822,588,16955,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,qzOcItxhX2lQvcXk4F5U,1691989673,Carl,american,male,old,rough,narrative_story,generated,,A rough voice with a pleasant inflection. Good for audiobooks,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/qzOcItxhX2lQvcXk4F5U/c64533ac-c543-40ba-bca2-a2ec7423a42f.mp3,666753,578,0,267,1.0,True,False,False,,,,,,
b5fe368e6b6f29567de3065119909bc6de639ff5c409f96f7ec378b8abcc6c77,Au1xn1q4XOiitEswfIzo,1691887963,Mike - teacher,american,male,old,pleasant,conversational,generated,,A slow voice with a slight slur.,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/Au1xn1q4XOiitEswfIzo/56b03843-3723-4617-a486-bbedb0f84828.mp3,1041531,22600,0,413,1.0,True,False,False,,,,,,
9ea671e3839721da1670dc9cf6034f041de9010a12bf650f0f6a82d3a8ca1bf6,CGRPLvkr7Ck4MjVz89jv,1691885070,Tom - trailer narrator,american,male,old,deep,narrative_story,generated,,A strong and booming voice. Great for narration and storytelling.,https://storage.googleapis.com/eleven-public-prod/PCnLJkMMboOFkMrgIZa4utgOHxw1/voices/CGRPLvkr7Ck4MjVz89jv/e4ddc61f-c4b8-44f7-829c-45a2cfb2661e.mp3,155081193,11322955,2695,21974,1.0,True,False,False,,,,,,
bcf1f77ee30ba698ec2808b47188b4189a69c862c073d704fde7034608eeaec5,kvYgSg8XsPZR6yKdtRbS,1691687378,Maxwell - deep and dramatic,american,male,old,deep,narrative_story,generated,,A strong and deep voice. Good for audiobooks.,https://storage.googleapis.com/eleven-public-prod/UO3iqFrpFmdoj482vAhP1srkTpE2/voices/kvYgSg8XsPZR6yKdtRbS/a7db17ae-b703-4aa7-8326-c576c6615cec.mp3,10313656,136095,0,1917,1.0,True,False,False,,,,,,
bcf1f77ee30ba698ec2808b47188b4189a69c862c073d704fde7034608eeaec5,nRjJQMMnjuyMXVyDw9TC,1691686924,Rupert - raspy,american,male,old,raspy,narrative_story,generated,,A raspy voice. Great for storytelling and narrations.,https://storage.googleapis.com/eleven-public-prod/UO3iqFrpFmdoj482vAhP1srkTpE2/voices/nRjJQMMnjuyMXVyDw9TC/121a2622-6704-42e9-9e18-a4bf835d8bf0.mp3,17703198,110673,0,2989,1.0,True,False,False,,,,,,
4c7e0a65d5daaa95241e12cac72dbbae5d5494bcf7509c3ca97798b1a7bcc544,VFaGv1beF98TcLoheeTr,1691615682,Hasse,american,male,old,deep,narrative_story,generated,,A deep and husky older American man's voice. Great in a storytelling role.,https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/VFaGv1beF98TcLoheeTr/be46b5b9-6deb-44d1-9414-10d0cdae2038.mp3,1942879,36911,0,362,1.0,True,False,False,,,,,,
4c7e0a65d5daaa95241e12cac72dbbae5d5494bcf7509c3ca97798b1a7bcc544,cZjabFoXvNa2Sha2ygRA,1691615651,Moe,american,male,old,deep,entertainment_tv,generated,,"A very deep voiced, older American male. Would make a great newsreader.",https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/cZjabFoXvNa2Sha2ygRA/0d2cface-9900-4d98-bf17-0d1124523021.mp3,2559032,8949,0,1048,1.0,True,False,False,,,,,,
4c7e0a65d5daaa95241e12cac72dbbae5d5494bcf7509c3ca97798b1a7bcc544,CdQe9liLRRx46POjHWD5,1691615624,Huss,american,male,old,husky,entertainment_tv,generated,,An extremely deep and husky voice with an older American accent. Great as a news reader.,https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/CdQe9liLRRx46POjHWD5/1d38ec5d-016a-4fb1-b5b3-3576a611db4d.mp3,2658407,70990,0,1066,1.0,True,False,False,,,,,,
4c7e0a65d5daaa95241e12cac72dbbae5d5494bcf7509c3ca97798b1a7bcc544,Vm1ftRus8nOQ7s4a92vR,1691615536,Noah,american,male,old,deep,characters_animation,generated,,A strong and deep male American accent. Great for video games.,https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/Vm1ftRus8nOQ7s4a92vR/81e3dc8b-ee21-428a-ae7a-da2d2c325c25.mp3,376277,10064,0,335,1.0,True,False,False,,,,,,
4c7e0a65d5daaa95241e12cac72dbbae5d5494bcf7509c3ca97798b1a7bcc544,9EWtAp9CJFp9OHHeZpQU,1691614345,Vik,american,male,old,,,generated,,,https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/9EWtAp9CJFp9OHHeZpQU/d5eed40a-7295-4c95-a345-6e05e5f51232.mp3,31957,191,0,26,1.0,True,False,False,,,,,,
bba4805675d1cf1adc32708acc71d99864f3bd3d29794428e24b8ee964089863,duTaAVvWj7ApwuuafXPo,1691383717,Neil,american,male,old,husky,narrative_story,generated,,A deep and calm voice. Great for general narration,https://storage.googleapis.com/eleven-public-prod/EHIar1AZTleTkQWFYj2L1rz2Elw1/voices/duTaAVvWj7ApwuuafXPo/eadc105a-257f-4423-8cd9-b2f3c3372ba8.mp3,33282887,688990,0,10407,1.0,True,False,False,,,,,,
0c7a0a07052b2f2bb4b73b2963357bde7f22aa26f9e58cd0f7a850c8d695f439,qbCOsdoteo8VEMyMhVos,1691130236,Larry - friendly and deep,american,male,old,pleasant,narrative_story,generated,,"A pleasant, friendly & deep voice. Great for audiobooks.",https://storage.googleapis.com/eleven-public-prod/DUlqb4sMu2gK8EEQx88MJY3Cyfn2/voices/qbCOsdoteo8VEMyMhVos/1bb3bc97-3d02-4b4d-9cd0-0a000541a0b2.mp3,5108549,64058,0,1433,1.0,True,False,False,,,,,,
0c7a0a07052b2f2bb4b73b2963357bde7f22aa26f9e58cd0f7a850c8d695f439,bjEb5sDVOnZzrf9d5HJG,1691103338,Gerald - relaxed and casual,american,male,old,relaxed,narrative_story,generated,,"American old male - verstalie for a wide range of projects, laid back, relaxed and casual",https://storage.googleapis.com/eleven-public-prod/DUlqb4sMu2gK8EEQx88MJY3Cyfn2/voices/bjEb5sDVOnZzrf9d5HJG/c6473447-2126-4d72-9256-a816a30bf5b5.mp3,234881,1200,0,187,1.0,True,False,False,,,,,,
8038417da63c7bff795816c62b631c67afd96bb10eb4f5ee751b6c6c0d13afc0,hN17nLP9uVPw4SpN33D1,1690730340,Vieux,american,male,old,anxious,characters_animation,generated,,A monotonous male American voice. Could be used to voice a nervous character in a cartoon.,https://storage.googleapis.com/eleven-public-prod/NDq0mqvvUucfgjKgcbp0ffaGrYC3/voices/hN17nLP9uVPw4SpN33D1/3729fcaf-6e79-4c57-9272-21c39c914001.mp3,129809,7849,0,124,1.0,True,False,False,,,,,,
01b61bfeb4c26dfba4d5a21ed2e211bfe8022b0cb1e9bc9273c80bcff913d8c2,PpPE31K2PkD7yeQ04kDx,1690585571,Tom,american,male,old,pleasant,entertainment_tv,generated,,"A standard, non-descript voice. Slightly muffled audio.",https://storage.googleapis.com/eleven-public-prod/Y2SOrNPEw6VykozmNVC0WkvujFo1/voices/PpPE31K2PkD7yeQ04kDx/234df3ac-475a-417c-a807-0c4dc76ba1c7.mp3,480745,9575,0,272,1.0,True,False,False,,,,,,
01b61bfeb4c26dfba4d5a21ed2e211bfe8022b0cb1e9bc9273c80bcff913d8c2,7kxOlWJF3rcLHh3Mmdoq,1690585342,Ted,american,male,old,deep,entertainment_tv,generated,,"A deep and versatile voice, good for news reading.",https://storage.googleapis.com/eleven-public-prod/Y2SOrNPEw6VykozmNVC0WkvujFo1/voices/7kxOlWJF3rcLHh3Mmdoq/be6ca012-d275-4577-8037-6cabd4220d19.mp3,148048516,11840178,0,2798,1.0,True,False,False,,,,,,
dc8f25f8b3643ee574159766374d950551bd5444b35ee725caa2ee103b187084,DxRgeOmpTRkFQhqikeXw,1690129071,Frank - old storyteller,american,male,old,raspy,narrative_story,generated,,A gentle old-man voice. Fantastic for storytelling.,https://storage.googleapis.com/eleven-public-prod/VbeXlFBkWNXcoVWf0tf1H1mtEUE3/voices/DxRgeOmpTRkFQhqikeXw/27b3ac7b-78b6-41b7-a68d-de5fd4eb648c.mp3,10678569,88835,0,1956,1.0,True,False,False,,,,,,
0c7a0a07052b2f2bb4b73b2963357bde7f22aa26f9e58cd0f7a850c8d695f439,8mCJm3KcZH7LiruelqnH,1690020353,Albert - deep slurred meditations,american,male,old,meditative,narrative_story,generated,,A deep male voice that does not pronounce words strongly. Good for medidations.,https://storage.googleapis.com/eleven-public-prod/DUlqb4sMu2gK8EEQx88MJY3Cyfn2/voices/8mCJm3KcZH7LiruelqnH/c0f383e8-5d7b-424c-b884-2ac857ef87e6.mp3,1204045035,28420959,455,13734,1.0,True,False,False,,,,,,
36b58c5e7086239436709a70ded5b021d8bcf9aed915571d657f547414bf3f15,5e36HAxuDW6XCNZueRu3,1689872770,Henry - Slow Deliberate,american,male,old,intense,conversational,generated,,A slow and serious sounding older male with an American accent. Great for conversations.,https://storage.googleapis.com/eleven-public-prod/FTgfQkBx0ofkyQeGUEZlzoPMEMJ2/voices/5e36HAxuDW6XCNZueRu3/e1778067-0351-4c9e-99fc-234045e0c04f.mp3,1016764,21760,0,210,1.0,True,False,False,,,,,,
bcf1f77ee30ba698ec2808b47188b4189a69c862c073d704fde7034608eeaec5,RvoZecblqgFppocilIOx,1689434593,Johnny - deep and gruff,american,male,old,deep,advertisement,generated,,A deep and gruff voice. Good for commercials.,https://storage.googleapis.com/eleven-public-prod/UO3iqFrpFmdoj482vAhP1srkTpE2/voices/RvoZecblqgFppocilIOx/9f4e8d49-851e-4ffe-a014-75d69ee30bb4.mp3,155163926,6483525,2258,9245,1.0,True,False,False,,,,,,
