voice_id,name,preview_url,owner_id,permission_on_resource,is_legacy,is_mixed,accent,description,age,gender,category,language,descriptive
9BWtsMINqrJLrRacOk9x,Aria,https://storage.googleapis.com/eleven-public-prod/premade/voices/9BWtsMINqrJLrRacOk9x/405766b8-1f4e-4d3c-aba1-6f25333823ec.mp3,,,False,False,American,expressive,middle-aged,female,social media,,
CwhRBWXzGAHq8TQ4Fs17,Roger,https://storage.googleapis.com/eleven-public-prod/premade/voices/CwhRBWXzGAHq8TQ4Fs17/58ee3ff5-f6f2-4628-93b8-e38eb31806b0.mp3,,,False,False,American,confident,middle-aged,male,social media,,
EXAVITQu4vr4xnSDxMaL,Sarah,https://storage.googleapis.com/eleven-public-prod/premade/voices/EXAVITQu4vr4xnSDxMaL/01a3e33c-6e99-4ee7-8543-ff2216a32186.mp3,,,False,False,american,soft,young,female,news,,
FGY2WhTYpPnrIDTdsKH5,Laura,https://storage.googleapis.com/eleven-public-prod/premade/voices/FGY2WhTYpPnrIDTdsKH5/67341759-ad08-41a5-be6e-de12fe448618.mp3,,,False,False,American,upbeat,young,female,social media,,
IKne3meq5aSn9XLyUdCD,Charlie,https://storage.googleapis.com/eleven-public-prod/premade/voices/IKne3meq5aSn9XLyUdCD/102de6f2-22ed-43e0-a1f1-111fa75c5481.mp3,,,False,False,Australian,natural,middle aged,male,conversational,,
JBFqnCBsd6RMkjVDRZzb,George,https://storage.googleapis.com/eleven-public-prod/premade/voices/JBFqnCBsd6RMkjVDRZzb/e6206d1a-0721-4787-aafb-06a6e705cac5.mp3,,,False,False,British,warm,middle aged,male,narration,,
N2lVS1w4EtoT3dr4eOWO,Callum,https://storage.googleapis.com/eleven-public-prod/premade/voices/N2lVS1w4EtoT3dr4eOWO/ac833bd8-ffda-4938-9ebc-b0f99ca25481.mp3,,,False,False,Transatlantic,intense,middle-aged,male,characters,,
SAz9YHcvj6GT2YYXdXww,River,https://storage.googleapis.com/eleven-public-prod/premade/voices/SAz9YHcvj6GT2YYXdXww/e6c95f0b-2227-491a-b3d7-2249240decb7.mp3,,,False,False,American,confident,middle-aged,non-binary,social media,,
TX3LPaxmHKxFdv7VOQHJ,Liam,https://storage.googleapis.com/eleven-public-prod/premade/voices/TX3LPaxmHKxFdv7VOQHJ/63148076-6363-42db-aea8-31424308b92c.mp3,,,False,False,American,articulate,young,male,narration,,
XB0fDUnXU5powFXDhCwa,Charlotte,https://storage.googleapis.com/eleven-public-prod/premade/voices/XB0fDUnXU5powFXDhCwa/942356dc-f10d-4d89-bda5-4f8505ee038b.mp3,,,False,False,Swedish,seductive,young,female,characters,,
Xb7hH8MSUJpSbSDYk0k2,Alice,https://storage.googleapis.com/eleven-public-prod/premade/voices/Xb7hH8MSUJpSbSDYk0k2/d10f7534-11f6-41fe-a012-2de1e482d336.mp3,,,False,False,British,confident,middle-aged,female,news,,
XrExE9yKIg1WjnnlVkGX,Matilda,https://storage.googleapis.com/eleven-public-prod/premade/voices/XrExE9yKIg1WjnnlVkGX/b930e18d-6b4d-466e-bab2-0ae97c6d8535.mp3,,,False,False,American,friendly,middle-aged,female,narration,,
bIHbv24MWmeRgasZH58o,Will,https://storage.googleapis.com/eleven-public-prod/premade/voices/bIHbv24MWmeRgasZH58o/8caf8f3d-ad29-4980-af41-53f20c72d7a4.mp3,,,False,False,American,friendly,young,male,social media,,
cgSgspJ2msm6clMCkdW9,Jessica,https://storage.googleapis.com/eleven-public-prod/premade/voices/cgSgspJ2msm6clMCkdW9/56a97bf8-b69b-448f-846c-c3a11683d45a.mp3,,,False,False,American,expressive,young,female,conversational,,
cjVigY5qzO86Huf0OWal,Eric,https://storage.googleapis.com/eleven-public-prod/premade/voices/cjVigY5qzO86Huf0OWal/d098fda0-6456-4030-b3d8-63aa048c9070.mp3,,,False,False,American,friendly,middle-aged,male,conversational,,
iP95p4xoKVk53GoZ742B,Chris,https://storage.googleapis.com/eleven-public-prod/premade/voices/iP95p4xoKVk53GoZ742B/3f4bde72-cc48-40dd-829f-57fbf906f4d7.mp3,,,False,False,American,casual,middle-aged,male,conversational,,
nPczCjzI2devNBz1zQrb,Brian,https://storage.googleapis.com/eleven-public-prod/premade/voices/nPczCjzI2devNBz1zQrb/2dd3e72c-4fd3-42f1-93ea-abc5d4e5aa1d.mp3,,,False,False,American,deep,middle-aged,male,narration,,
onwK4e9ZLuTAKqWW03F9,Daniel,https://storage.googleapis.com/eleven-public-prod/premade/voices/onwK4e9ZLuTAKqWW03F9/7eee0236-1a72-4b86-b303-5dcadc007ba9.mp3,,,False,False,British,authoritative,middle-aged,male,news,,
pFZP5JQG7iQjIQuC4Bku,Lily,https://storage.googleapis.com/eleven-public-prod/premade/voices/pFZP5JQG7iQjIQuC4Bku/89b68b35-b3dd-4348-a84a-a3c13a3c2b30.mp3,,,False,False,British,warm,middle-aged,female,narration,,
pqHfZKP75CvOlQylNhV4,Bill,https://storage.googleapis.com/eleven-public-prod/premade/voices/pqHfZKP75CvOlQylNhV4/d782b3ff-84ba-4029-848c-acf01285524d.mp3,,,False,False,American,trustworthy,old,male,narration,,
NFG5qt843uXKj4pFvR7C,Adam Stone - late night radio,https://storage.googleapis.com/eleven-public-prod/custom/voices/NFG5qt843uXKj4pFvR7C/BgPFcmyMBm88O9O05Myn.mp3,,admin,False,False,british,,middle_aged,male,narrative_story,en,meditative
gUABw7pXQjhjt0kNFBTF,Andrew - Smooth audio books,https://storage.googleapis.com/eleven-public-prod/eR8GN1SLARV1SsZrwn2eoVNdIwg2/voices/gUABw7pXQjhjt0kNFBTF/f5776657-1bda-4fa8-8170-65d3164d02e7.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,calm
7fbQ7yJuEo56rYjrYaEh,John Doe - Intimate,https://storage.googleapis.com/eleven-public-prod/custom/voices/7fbQ7yJuEo56rYjrYaEh/6fgTpDxjGJqiV9bvPnsZ.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,calm
dpe9OBKZEK1BHfVjZ1n2,Long Storyteller,https://storage.googleapis.com/eleven-public-prod/js4OIExG9yaUOSJXoykEdmZpXcu1/voices/dpe9OBKZEK1BHfVjZ1n2/b7b7a9c3-b7fc-4f9a-937a-2b5daa25f1d9.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,cute
j9jfwdrw7BRfcR43Qohk,Frederick Surrey,https://storage.googleapis.com/eleven-public-prod/custom/voices/j9jfwdrw7BRfcR43Qohk/Vyj86dr4NJ1Tr82nEPdw.mp3,,admin,False,False,british,,middle_aged,male,narrative_story,en,calm
rCmVtv8cYU60uhlsOo1M,Ana,https://storage.googleapis.com/eleven-public-prod/JSdwiNguB8ejxX5k1f64Z6aLdP73/voices/rCmVtv8cYU60uhlsOo1M/0aaceb14-b58e-4f25-9307-61a3edfef63e.mp3,,admin,False,False,british,,young,female,narrative_story,en,upbeat
0ZOhGcBopt9S6GBK8tnj,Ayesha - Energetic Indian Voice,https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/0ZOhGcBopt9S6GBK8tnj/Ogx9WOvdSMwuTmSfMlCd.mp3,,admin,False,False,indian,,middle_aged,female,narrative_story,en,upbeat
KoQQbl9zjAdLgKZjm8Ol,Pro Narrator - Convincing story teller,https://storage.googleapis.com/eleven-public-prod/custom/voices/KoQQbl9zjAdLgKZjm8Ol/3XVKkFok6PeKtaIjI3P8.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,casual
EiNlNiXeDU1pqqOPrYMO,John Doe - Deep,https://storage.googleapis.com/eleven-public-prod/custom/voices/EiNlNiXeDU1pqqOPrYMO/3rnKRWNPBZ0CB1dGzjny.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,deep
e5WNhrdI30aXpS2RSGm1,"Ian Cartwell - Suspense, Mystery and Thriller",https://storage.googleapis.com/eleven-public-prod/database/user/T7bhqxLyENgRaSgfnqhPa6vPSID2/voices/e5WNhrdI30aXpS2RSGm1/irZ6ZTbGVA5WjVAwnZcJ.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,modulated
alMSnmMfBQWEfTP8MRcX,Simeon,https://storage.googleapis.com/eleven-public-prod/custom/voices/alMSnmMfBQWEfTP8MRcX/KymHtl0CCAp3YZgXZKaW.mp3,,admin,False,False,,,middle_aged,male,narrative_story,en,deep
LqB03n4OKhdBACxFjR4j,"Bateman - Deep, Masculine and Authoritative",https://storage.googleapis.com/eleven-public-prod/database/user/s8sNRAj3DjavgW13Zh8I1mmsbwz2/voices/LqB03n4OKhdBACxFjR4j/xMZOhEg6riana8Zdg8x2.mp3,,admin,False,False,american,,young,male,narrative_story,en,casual
sTgjlXyTKe3nwbzzjDAZ,Austin the Cowboy,https://storage.googleapis.com/eleven-public-prod/database/user/XrBBDJFXcohOyEKoZUrWswOWQGr1/voices/sTgjlXyTKe3nwbzzjDAZ/2x8Fdn9lnl0pA8g8dnVK.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,casual
Mu5jxyqZOLIGltFpfalg,Jameson - Guided Meditation & Narration,https://storage.googleapis.com/eleven-public-prod/custom/voices/Mu5jxyqZOLIGltFpfalg/78SKarwck7YWUBk4j5F1.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,meditative
jB108zg64sTcu1kCbN9L,Zeus Epic,https://storage.googleapis.com/eleven-public-prod/custom/voices/jB108zg64sTcu1kCbN9L/haoyTB2GmZRFKTBMZptk.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,deep
vYENaCJHl4vFKNDYPr8y,Riya K. Rao - Professional Voice,https://storage.googleapis.com/eleven-public-prod/custom/voices/vYENaCJHl4vFKNDYPr8y/SlJHmXj7gMvZe2nanAnq.mp3,,admin,False,False,indian,,middle_aged,female,narrative_story,en,professional
S9EGwlCtMF7VXtENq79v,Emma Taylor,https://storage.googleapis.com/eleven-public-prod/custom/voices/S9EGwlCtMF7VXtENq79v/fSwup6qmnRayi9GulbKC.mp3,,admin,False,False,british,,young,female,narrative_story,en,gentle
Hbb2NXaf6CKJnlEHYM1D,Deep Dave - Low & Confident,https://storage.googleapis.com/eleven-public-prod/custom/voices/Hbb2NXaf6CKJnlEHYM1D/uGz8OqGsx3iSLYQLIwRp.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,husky
1YBpxMFAafA83t7u1xof,Hobbs - Casual Narration,https://storage.googleapis.com/eleven-public-prod/database/user/CxOdUisZCmbrwscj4IdXsxc4K463/voices/1YBpxMFAafA83t7u1xof/a6bb9ccd-49d2-4f55-9224-2e3aabd2ef3c.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,calm
pjcYQlDFKMbcOUp6F5GD,Brittney Hart,https://storage.googleapis.com/eleven-public-prod/custom/voices/pjcYQlDFKMbcOUp6F5GD/5zLsYiRlHlqOzAHAmJT0.mp3,,admin,False,False,american,,young,female,narrative_story,en,calm
GpOshR6AeCDz0A9MCHKJ,Jade,https://storage.googleapis.com/eleven-public-prod/database/user/uNRuYTIpFmWQCMsf2Ef4tCNqKO83/voices/GpOshR6AeCDz0A9MCHKJ/r9GQy4sWnSWb5TevDqc6.mp3,,admin,False,False,american,,young,female,narrative_story,en,soft
t7jjqLOG6kzCY6SckkfL,Tiffany Kim - versatile and engaged narrator,https://storage.googleapis.com/eleven-public-prod/database/user/bbknAXYfvqWIy8DK8P3Twd2mU5u2/voices/t7jjqLOG6kzCY6SckkfL/FKzXFEe2y9OvXTWJGfC7.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,modulated
5l5f8iK3YPeGga21rQIX,Adeline,https://storage.googleapis.com/eleven-public-prod/database/user/9UBBK2XPxwf3pfUgLM9533mhq2n1/voices/5l5f8iK3YPeGga21rQIX/IWGwBNrRKUNn0fVDInY5.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,
iLzHtPh0bW6RGWRG0Xo5,John Doe Gentle,https://storage.googleapis.com/eleven-public-prod/database/user/8RYUsFHsalUXjwVG0LjhNwH1j022/voices/iLzHtPh0bW6RGWRG0Xo5/yFMEndYgdns86RhjHkbv.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,gentle
jwjWpCFQUCpnHneBySsF,Melina_CTC,https://storage.googleapis.com/eleven-public-prod/custom/voices/jwjWpCFQUCpnHneBySsF/4Gp56YHuAJo1JjYKxKEY.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,calm
XjLkpWUlnhS8i7gGz3lZ,David Castlemore - Newsreader and Educator,https://storage.googleapis.com/eleven-public-prod/database/user/T7bhqxLyENgRaSgfnqhPa6vPSID2/voices/XjLkpWUlnhS8i7gGz3lZ/2foqwf4lPNBPWW27H6du.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,formal
zwqMXWHsKBMIb9RPiWI0,Dom - Warm British male voice,https://storage.googleapis.com/eleven-public-prod/5zFoso1cLOMZaPlqERAsLcn37Mr1/voices/zwqMXWHsKBMIb9RPiWI0/5e405a94-c111-47e6-914d-e18ed02653f7.mp3,,admin,False,False,british,,middle_aged,male,narrative_story,en,pleasant
QXvh0gQ7KhMcg0fFqq7M,Patrick,https://storage.googleapis.com/eleven-public-prod/database/user/XrBBDJFXcohOyEKoZUrWswOWQGr1/voices/QXvh0gQ7KhMcg0fFqq7M/slzWJRkh5sGRGURd3h8V.mp3,,admin,False,False,american,,young,male,narrative_story,en,calm
IXEnGYuVnli0XlMkq1M1,Mark,https://storage.googleapis.com/eleven-public-prod/lHja2HgPeCQKtqUxGMUcO9oRNkf1/voices/gYntqhKNnRyHGQhHIfyP/90b28432-9581-4b4a-b298-d14618babde4.mp3,,admin,False,False,british,,old,male,narrative_story,,deep
H1GhCI6GEKiSXZcwmUkc,Vivie 2 Upbeat,https://storage.googleapis.com/eleven-public-prod/database/user/pnwfnjqBHSTINueFJUos6cf1BII2/voices/H1GhCI6GEKiSXZcwmUkc/09c81159-eb85-4135-8306-c89b67d964d7.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,upbeat
kCx3Qoh3lfILbbTZftSq,Natasha - Sultry Velvety Magnetic Versatile ,https://storage.googleapis.com/eleven-public-prod/custom/voices/kCx3Qoh3lfILbbTZftSq/vKxx7DCm0utvHawnXEBR.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,crisp
Z3R5wn05IrDiVCyEkUrK,Arabella,https://storage.googleapis.com/eleven-public-prod/vkjueGLSA9PX5LQZ86Iuq5jIWpr1/voices/Z3R5wn05IrDiVCyEkUrK/346f2b68-fd2d-43d3-87ba-bb5f829236ca.mp3,,admin,False,False,american,,young,female,narrative_story,en,gentle
tHLXyE4dKZ2BS126eRwy,ADAM v2,https://storage.googleapis.com/eleven-public-prod/21EHOpCpDMOQhKNMRI94rNioulW2/voices/dDcOHON3b3tEfGChHTCm/3e6ba452-281c-45ac-b99d-87b3a0c4ae25.mp3,,admin,False,False,american,,young,male,narrative_story,,formal
Oq0cIHWGcnbOGozOQv0t,Vidhi - Young & Bold,https://storage.googleapis.com/eleven-public-prod/J7muYH0YzgXnuAhAb9YSzifwqbi2/voices/Oq0cIHWGcnbOGozOQv0t/f8e105ad-d78f-46fb-8b39-3f803d09e1d8.mp3,,admin,False,False,indian,,young,female,narrative_story,en,professional
09AoN6tYyW3VSTQqCo7C,Jessi,https://storage.googleapis.com/eleven-public-prod/custom/voices/09AoN6tYyW3VSTQqCo7C/kcwjIEhj1vqIC05nQ8a3.mp3,,admin,False,False,american,,young,female,narrative_story,en,pleasant
sqKolhsSkFxXmIRNFg2m,Zoe Drake - Professional,https://storage.googleapis.com/eleven-public-prod/custom/voices/sqKolhsSkFxXmIRNFg2m/7VtAAp8zVvMppJbLWghj.mp3,,admin,False,False,british,,middle_aged,female,narrative_story,en,confident
uju3wxzG5OhpWcoi3SMy,Michael C. Vincent,https://storage.googleapis.com/eleven-public-prod/custom/voices/uju3wxzG5OhpWcoi3SMy/ixYUu11jiy8LIVZidnvA.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,confident
sjwRAsCdMJodJszgJ6Ks,Anthony Francis,https://storage.googleapis.com/eleven-public-prod/custom/voices/sjwRAsCdMJodJszgJ6Ks/2aS1FpA3UqupRomSKCDK.mp3,,admin,False,False,american,,young,male,narrative_story,en,casual
ddiq1IkwhtAlQgobNKtj,Ocean • Monotonous Voice,https://storage.googleapis.com/eleven-public-prod/custom/voices/ddiq1IkwhtAlQgobNKtj/tfgnuOAvJkbOTbb9NtNo.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,calm
BNgbHR0DNeZixGQVzloa,David - British Storyteller,https://storage.googleapis.com/eleven-public-prod/custom/voices/BNgbHR0DNeZixGQVzloa/40VSLvxrLAkmQgyrEA4t.mp3,,admin,False,False,british,,old,male,narrative_story,en,deep
siw1N9V8LmYeEWKyWBxv,Ruhaan - Clean narration voice,https://storage.googleapis.com/eleven-public-prod/custom/voices/siw1N9V8LmYeEWKyWBxv/0Mwz5omrafVUHb5OU3du.mp3,,admin,False,False,indian,,middle_aged,male,narrative_story,en,modulated
GcPTBXiuIz3xYDstbCNX,John Martin - Funny,https://storage.googleapis.com/eleven-public-prod/custom/voices/GcPTBXiuIz3xYDstbCNX/OfYwZLi7BnvtlYYhO7aD.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,excited
YFyXBsDWeABIZc7sV26r,Ash,https://storage.googleapis.com/eleven-public-prod/database/user/r8ytpsbzUiOi8TyGiu5ImtzvLNj2/voices/YFyXBsDWeABIZc7sV26r/52839397-233d-4502-99b9-d09a5665b602.mp3,,admin,False,False,american,,young,female,narrative_story,en,childish
jNoQBSsAUV0DpAYKDl4u,Priyam - Deep Indian Voice,https://storage.googleapis.com/eleven-public-prod/database/user/bxFmZrt1aOczndInBaaVvufVTv53/voices/jNoQBSsAUV0DpAYKDl4u/7sEh4YycGmMkFBIPdzRW.mp3,,admin,False,False,indian,,young,male,narrative_story,en,deep
BL7YSL1bAkmW8U0JnU8o,Jen - Soothing Gentle Thoughtful Melancholy ,https://storage.googleapis.com/eleven-public-prod/custom/voices/BL7YSL1bAkmW8U0JnU8o/d9fAgqOb2F3FsL6W3Lhb.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,calm
c9A5FhSL6ePK6Jvz8cS3,Robert - Crime horror storyteller ,https://storage.googleapis.com/eleven-public-prod/kYMXeTxNm0R4R6cUOvoHIzmcumh2/voices/0Om2msvmfCOTeKRdDnRC/0e9e372f-623d-4790-ad8c-c2711a01ff21.mp3,,admin,False,False,american,,old,male,narrative_story,,serious
ru4Bmc7cijtHR2k53iem,Bedlam,https://storage.googleapis.com/eleven-public-prod/P2oeYx3KYYeWBYQiI4RX47w1WB43/voices/bR6Nk35pbfxyioDkcvW4/2ff6877d-6c56-4deb-a4d0-9c7bb90d9a9f.mp3,,admin,False,False,british,,old,male,narrative_story,,calm
mePgyuxkiMzAC2ORMCmn,Noah - scary story voice,https://storage.googleapis.com/eleven-public-prod/M0qohtrkpRehmRJUnj2hMxWlsdy1/voices/ALY2WaJPY0oBJlqpQbfW/6cca3fec-33f9-4a24-9640-486ae65d11b6.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,,chill
UDoSXdwuEuC59qu2AfUo,Katie Brown,https://storage.googleapis.com/eleven-public-prod/IgwDilkCraOI2af1CUCpv8HWGFt1/voices/UDoSXdwuEuC59qu2AfUo/1c22c63d-e09a-4704-bfb3-18c7f42646dd.mp3,,admin,False,False,british,,middle_aged,female,narrative_story,en,calm
IebDtTDwqaBYUA8PylGx,Margareth,https://storage.googleapis.com/eleven-public-prod/nEuqdw9r52P6G0TUAV73G0Ajpfu1/voices/ksWHnl0TUhFwuLbukqBl/f01cefa6-9a4a-4f61-b208-aa986c401093.mp3,,admin,False,False,australian,,old,female,narrative_story,,husky
sXXU5CoXEMsIqocfPUh2,Yash A Malhotra - Warm & Friendly,https://storage.googleapis.com/eleven-public-prod/custom/voices/sXXU5CoXEMsIqocfPUh2/W0exs7yGL0OayYgDdJH7.mp3,,admin,False,False,indian,,middle_aged,male,conversational,en,modulated
MP7UPhn7eVWqCGJGIh6Q,Aaron Patrick - Fun-Upbeat,https://storage.googleapis.com/eleven-public-prod/database/user/ktIm5hvnGlc2TVlwOiZmbmw9kHy2/voices/MP7UPhn7eVWqCGJGIh6Q/NFiMZncqQJ0IFTzFGbwQ.mp3,,admin,False,False,american,,middle_aged,male,conversational,en,upbeat
6BZyx2XekeeXOkTVn8un,Naina - Sophisticated Indian Girl,https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/6BZyx2XekeeXOkTVn8un/FEExjaztqSh7mVsuDSlR.mp3,,admin,False,False,indian,,young,female,conversational,en,upbeat
RPEIZnKMqlQiZyZd1Dae,Christopher - friendly guy next door,https://storage.googleapis.com/eleven-public-prod/database/user/HURZYaLa4shZEqiT75qd5tyEsSr1/voices/RPEIZnKMqlQiZyZd1Dae/FwLtZ4mCBHV0eLjbUM8Y.mp3,,admin,False,False,american,,middle_aged,male,conversational,en,casual
PoHUWWWMHFrA8z7Q88pu,Miranda,https://storage.googleapis.com/eleven-public-prod/ZXqeDajThsaYR96DSywtY94M8Dy1/voices/PoHUWWWMHFrA8z7Q88pu/403a094a-c4e4-431f-b96a-7c63ae76508d.mp3,,admin,False,False,american,,young,female,conversational,en,cute
vO7hjeAjmsdlGgUdvPpe,Amrut Deshmukh - Booklet Guy,https://storage.googleapis.com/eleven-public-prod/custom/voices/vO7hjeAjmsdlGgUdvPpe/OjCTOjpdxyFPInvFYrxB.mp3,,admin,False,False,indian,,middle_aged,male,conversational,en,professional
tpFVjZdYBvOaWaUIRHRz,Victoria Lennon,https://storage.googleapis.com/eleven-public-prod/NEJfVFx9jgNPMOl9gH6SCAvmq1K2/voices/tpFVjZdYBvOaWaUIRHRz/b3861a54-8f6a-4768-b4ab-cb760fdfdef1.mp3,,admin,False,False,american,,young,female,conversational,en,calm
WLKp2jV6nrS8aMkPPDRO,Paul - Australian Professional Presenter,https://storage.googleapis.com/eleven-public-prod/custom/voices/WLKp2jV6nrS8aMkPPDRO/eaTiwieru6XA3d8ocVFK.mp3,,admin,False,False,australian,,middle_aged,male,conversational,en,professional
xnx6sPTtvU635ocDt2j7,"Chinmay - Calm, Energetic & Relatable ",https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/xnx6sPTtvU635ocDt2j7/vhobQiU994HTitit32Ra.mp3,,admin,False,False,indian,,middle_aged,male,conversational,en,formal
rfkTsdZrVWEVhDycUYn9,Shelby,https://storage.googleapis.com/eleven-public-prod/database/user/amWos2WP7hRs0yPBtA0OwjuzHAH2/voices/rfkTsdZrVWEVhDycUYn9/iiFLm9bEQ83kiP0bExhG.mp3,,admin,False,False,british,,young,female,conversational,en,pleasant
Tx7VLgfksXHVnoY6jDGU,"Conversational Joe - A chatty casual voice, British RP male",https://storage.googleapis.com/eleven-public-prod/database/user/wf6Rmje05ZbqeHYfK82ThsPKouC2/voices/Tx7VLgfksXHVnoY6jDGU/ab4X4F9RcNSeTwBS8KS9.mp3,,admin,False,False,british,,middle_aged,male,conversational,en,casual
zFLlkq72ysbq1TWC0Mlx,Anushri - Natural Young Indian Voice,https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/zFLlkq72ysbq1TWC0Mlx/kMmICuZMexErhj87kOfx.mp3,,admin,False,False,indian,,young,female,conversational,en,pleasant
kkLI93Bj55ThFTv6zs13,"Mini Misa - Child-like, Cute, Friendly for Conversation/Narration",https://storage.googleapis.com/eleven-public-prod/database/user/3n8ilOSAxLcoSIjNliv9nWJSHm22/voices/kkLI93Bj55ThFTv6zs13/rO6DSe56dMfKaLO6JGXl.mp3,,admin,False,False,american,,young,female,conversational,en,childish
1RVpBInY9YUYMLSUQReV,Cody McAvoy,https://storage.googleapis.com/eleven-public-prod/EzfotYSdpJdL97IDcxmmjJAFhrB3/voices/1RVpBInY9YUYMLSUQReV/f4807088-b6ff-48fa-83ca-a060fe724d10.mp3,,admin,False,False,american,,young,male,conversational,en,pleasant
IjnA9kwZJHJ20Fp7Vmy6,Matthew - Casual American Man,https://storage.googleapis.com/eleven-public-prod/database/user/Yt1v6yNON1PREl6tRfD7UirCqhk1/voices/IjnA9kwZJHJ20Fp7Vmy6/5SXQJVdFByE4izWCIvAw.mp3,,admin,False,False,american,,young,male,conversational,en,casual
teAOBFSeynXfbyNgq6Ec,Ally - Curious and Chill,https://storage.googleapis.com/eleven-public-prod/ofJ3ST4rvZcJUjpc7t5B7gqcCz93/voices/mW6Z7SZeRqOvuzCTgxyk/2132b3d1-fdcf-4036-85c9-bdd003941130.mp3,,admin,False,False,american,,young,female,conversational,,chill
H61ermx0gHYPgQYw03E4,Felicia,https://storage.googleapis.com/eleven-public-prod/database/user/jgEfoPQ304OWZKbZ0Z3vFBIrNS02/voices/H61ermx0gHYPgQYw03E4/bd952894-e07c-4668-8f71-3390504a45d5.mp3,,admin,False,False,american,,young,female,conversational,en,neutral
IFtWI8YHaBY8I7EB217u,ADAM,https://storage.googleapis.com/eleven-public-prod/21EHOpCpDMOQhKNMRI94rNioulW2/voices/4KEs1SFpz8x6fuT7MB5B/e0992f5a-2528-4a2a-981c-0470ccb0e935.mp3,,admin,False,False,american,,young,male,conversational,,pleasant
yu4eXTP5aod8KAQzTI3T,"Claudia - Credible, Competent & Authentic",https://storage.googleapis.com/eleven-public-prod/database/user/Db6dCWW3pFVb0DPq7Q5s86VmuNQ2/voices/yu4eXTP5aod8KAQzTI3T/8zgX5ljCJ8kmBL0Q8rx7.mp3,,admin,False,False,american,,middle_aged,female,conversational,en,confident
Cw5bmVqjUAGtfm7gmJi3,Parki - expressive and loud elder,https://storage.googleapis.com/eleven-public-prod/EjqRMuZ2nrZL47hTwNm1fCCtcgi2/voices/dzFfVyv1cdXiPxssIce1/00b843d1-621e-4294-b494-cf0a2e406d7a.mp3,,admin,False,False,african,,old,male,conversational,,upbeat
ll4WlnkgyMC3yM7qiFTp,Female YouTube Narrator,https://storage.googleapis.com/eleven-public-prod/X2Y7i9F9D7VDShZd7njcPwpqAq53/voices/WpTTfg67lpIrkY3XArw2/48f6989d-a2dc-40a7-a3e9-d9ec3224baa9.mp3,,admin,False,False,american,,young,female,conversational,,calm
1btZhL2wthuOhUqvI0bB,Emily  - pleasant teen voice,https://storage.googleapis.com/eleven-public-prod/opnveFdsOUSqSDvVg1e9RtN4lWG2/voices/tZ7CAYevCBDjnoUrMFli/430cc09c-257d-41cd-acdd-5177e05a193a.mp3,,admin,False,False,british,,young,female,conversational,,pleasant
9TwzC887zQyDD4yBthzD,Meera,https://storage.googleapis.com/eleven-public-prod/database/user/apiwwxzxOkbnkinjLhFNFWfbrnL2/voices/9TwzC887zQyDD4yBthzD/yfB1WlLvJDiStSkwbcCa.mp3,,admin,False,False,british,,middle_aged,female,conversational,en,professional
xSI29a9HAKdsWv3idXSN,Ali,https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/IlNTfQEoyv1KrV6Jbb0c/a4ba8772-1400-4910-adee-9e0dd65e2b74.mp3,,admin,False,False,american,,young,male,conversational,,intense
uOTaQ3KfK7rOT2MpeNyr,Jerry sep 5,https://storage.googleapis.com/eleven-public-prod/u9oMYDjj3HYpkuRQ6dQhaXqaXdI2/voices/uOTaQ3KfK7rOT2MpeNyr/84c11081-ccca-4b71-88da-70049d322e01.mp3,,admin,False,False,french,,middle_aged,male,conversational,en,calm
